split,sample_id,label,length,sequence_hash_sha256,source_dataset,source_row_id,cluster_id,component_id
train,nonAMP_00004307,non-AMP,125,dd20c21ea25e8be6bc3ca38f41c7d5404370e32769f97dee44c5358bd20e8c38,REPAIRED_20260207_201042.csv,4307,cdhit_4021,4238
train,nonAMP_00004308,non-AMP,170,d74e621f349ac556af608f1babde93666660fc5e01ba31983fbd1a47e56cc55e,REPAIRED_20260207_201042.csv,4308,cdhit_1773,4239
train,nonAMP_00004309,non-AMP,191,67f702e812a29b789c91081d3901283651706ca2c2e0ac6e91b595852f205d9d,REPAIRED_20260207_201042.csv,4309,cdhit_500,4240
train,nonAMP_00004310,non-AMP,27,019d950ef80afd16e6a7df92d2430011f8d1b1477114f4121c1c8d803663eef6,REPAIRED_20260207_201042.csv,4310,cdhit_7816,3976
train,nonAMP_00004311,non-AMP,31,1d665afcb9635e586a60b05f7728a55a95bb5d905384056993ef3a8961d0aaf1,REPAIRED_20260207_201042.csv,4311,cdhit_7636,4241
train,nonAMP_00004312,non-AMP,83,a0d66092205f4b0d0eefb4a773cc20924cc56e0b60b4665b91ae9e3bf9309655,REPAIRED_20260207_201042.csv,4312,cdhit_5796,4242
train,nonAMP_00004313,non-AMP,36,e08a72f0e3c9ba0f0576ea6251e4d9ce3b81cf4b4bce9c8193ed4b36a94f827d,REPAIRED_20260207_201042.csv,4313,cdhit_7453,4243
train,nonAMP_00004314,non-AMP,38,ab718858aaed6872380d8724eaf05d49d2b71ddc3e2bb13d1f1ed16d885bd76d,REPAIRED_20260207_201042.csv,4314,cdhit_7446,4244
train,nonAMP_00004315,non-AMP,181,d201d77ca3990dc64fa25e809d0f7a3cae436e3e08e674bd59e4e84531c1b335,REPAIRED_20260207_201042.csv,4315,cdhit_1037,4245
train,nonAMP_00004316,non-AMP,45,70886fdb7c6e10114a94be7eff8bf968c4042641b219d7baa81e891ebf1d333c,REPAIRED_20260207_201042.csv,4316,cdhit_7165,4246
train,nonAMP_00004317,non-AMP,140,312bac99f8deef7c389d8468dfdf38df8ec87b08ea8b74f75cd272e52f32d8e9,REPAIRED_20260207_201042.csv,4317,cdhit_3391,4247
train,nonAMP_00004318,non-AMP,170,fc9c65118e0cf7f83269773e25608b33ff08058d0b68c98f79e0a87d973bb609,REPAIRED_20260207_201042.csv,4318,cdhit_1773,4248
train,nonAMP_00004319,non-AMP,191,640ec492b483989900130f0ad71da90bbddb575bd04656ed61a8b074d3af16d9,REPAIRED_20260207_201042.csv,4319,cdhit_500,4249
train,nonAMP_00004320,non-AMP,191,eaf0b9f77be703ac28cbbe9c8138f55c088c58703c3d118ca8122e07498a37d2,REPAIRED_20260207_201042.csv,4320,cdhit_500,4250
train,nonAMP_00004321,non-AMP,170,a47084e089f5c23d47221a892f00bad0b4d99f2830dcf2cf21a1580f8f377a8e,REPAIRED_20260207_201042.csv,4321,cdhit_1773,4251
train,nonAMP_00004322,non-AMP,170,f9a5eebda948bef1d807893fa9e1d7a12832b514c659c1f57aa442d0f9b82754,REPAIRED_20260207_201042.csv,4322,cdhit_1773,4252
train,nonAMP_00004323,non-AMP,191,099c1937a1fd3d1563c09f5d162b9a186db55346db0054fe34733a0b729a7339,REPAIRED_20260207_201042.csv,4323,cdhit_500,4253
train,nonAMP_00004324,non-AMP,125,e20cee4e3c75b2ab2bfab8e3e7b396dd27832ae77634ac04faa40a3b4a1b5685,REPAIRED_20260207_201042.csv,4324,cdhit_3391,4254
train,nonAMP_00004325,non-AMP,191,7d28b5109a75f00d11a7b2558fc107e3b0c3789c9a3c0dafc8896c9bbd78a288,REPAIRED_20260207_201042.csv,4325,cdhit_500,4255
train,nonAMP_00004326,non-AMP,125,0286f739882a1fa1ebf717a695dfbff75ffff1ba747876a13fcafe72a6476d61,REPAIRED_20260207_201042.csv,4326,cdhit_3391,4256
train,nonAMP_00004327,non-AMP,170,601863dfef5d08acc0f6f8efc3c62c62056c206d639ef6a3c08e05ea459ace05,REPAIRED_20260207_201042.csv,4327,cdhit_1773,4257
train,nonAMP_00004328,non-AMP,191,3a756484de7c852b5f9d53afc29bb2757e42a10470f538314ca8386ca4dd9caf,REPAIRED_20260207_201042.csv,4328,cdhit_500,4258
train,nonAMP_00004329,non-AMP,113,22665ec6fa74df68ad465c6368b7080f4a1af5a7df54a3dd0f2e7f0d709960d8,REPAIRED_20260207_201042.csv,4329,cdhit_4495,4259
train,nonAMP_00004330,non-AMP,167,13240093786435a267b5348821a14859b03c5a2db81dbc279c5d4f5ee6884435,REPAIRED_20260207_201042.csv,4330,cdhit_1999,4260
train,nonAMP_00004331,non-AMP,167,9e5c52052d605754aaf55e371594a3ed021a63a745924ead820018130681b9f6,REPAIRED_20260207_201042.csv,4331,cdhit_2000,4261
train,nonAMP_00004332,non-AMP,82,a0ed3d04bf75040c7924e471c84f6b474f4e5664877129baaca01d3f517d0a0d,REPAIRED_20260207_201042.csv,4332,cdhit_5840,4262
train,nonAMP_00004333,non-AMP,88,67cd18978fc5e50356c3e4a3f2840528af7030b2eb2fc5d29205011f42a14512,REPAIRED_20260207_201042.csv,4333,cdhit_5565,4263
train,nonAMP_00004334,non-AMP,170,1118d9b8ae103fd24744e38b523a121c597e77551c244bb94983d4c184842e19,REPAIRED_20260207_201042.csv,4334,cdhit_1773,4264
train,nonAMP_00004335,non-AMP,191,477687bb9e6ac8b7b286e48a77ba3703cb392844630c4df56e817f9559b829ba,REPAIRED_20260207_201042.csv,4335,cdhit_500,4265
train,nonAMP_00004336,non-AMP,104,2d12abb2daee019ff0c9ea3038b0bceec2aaaf5d458c0c1dfc1745a3e8d57de2,REPAIRED_20260207_201042.csv,4336,cdhit_4021,4266
train,nonAMP_00004337,non-AMP,170,5c4ded93a58ff856eeb452a4308cecfbdcb8ab5e86eaf274643cd9f1dcf8c914,REPAIRED_20260207_201042.csv,4337,cdhit_1773,4267
train,nonAMP_00004338,non-AMP,125,0ef17974310dcc20401de542ea597849a0e79e3836541cf7761bdb6ee9886120,REPAIRED_20260207_201042.csv,4338,cdhit_4020,4268
train,nonAMP_00004339,non-AMP,191,c7eee276d213f7ebe463e80376336e6eb4e0d60d2bb47973b1df5d8b39af74bc,REPAIRED_20260207_201042.csv,4339,cdhit_500,4269
train,nonAMP_00004340,non-AMP,170,fd22d59842d1604a1fcf278ad5e02e7d4803cb45669a75d77dd395942919574c,REPAIRED_20260207_201042.csv,4340,cdhit_1773,4270
train,nonAMP_00004341,non-AMP,191,174bed728575ca1a5e3938a31e53e587165d33f58672bb315ccea650f76e3906,REPAIRED_20260207_201042.csv,4341,cdhit_500,4271
train,nonAMP_00004342,non-AMP,121,a03c2396c3463aee9bc81eaa51c864f6f3b4dc06372d099b7b9e8f510c86fc29,REPAIRED_20260207_201042.csv,4342,cdhit_4175,4272
train,nonAMP_00004343,non-AMP,191,2e9af3a0b9a29e2d4771a19cece3cf1c769ea70f01e7467cadd24f1bfe9693da,REPAIRED_20260207_201042.csv,4343,cdhit_500,4273
train,nonAMP_00004344,non-AMP,120,87652d10f8521b731b0227040c636393cb03cf04393cf7ae01954ad1318a3f40,REPAIRED_20260207_201042.csv,4344,cdhit_3391,4274
train,nonAMP_00004345,non-AMP,107,6e8591f327f93434eab33a68123d569887c86701c3f75f480c044400e19670af,REPAIRED_20260207_201042.csv,4345,cdhit_3259,4275
train,nonAMP_00004346,non-AMP,191,20cdc5a6a03540c695acca79443a87bcfc5765f6b758f6faedb6d146424d14f7,REPAIRED_20260207_201042.csv,4346,cdhit_500,4276
train,nonAMP_00004347,non-AMP,143,7f84fa0efbcc75557be58e438003510d843f8e8cd0722c15fe1b5918ce034100,REPAIRED_20260207_201042.csv,4347,cdhit_3259,4277
train,nonAMP_00004348,non-AMP,170,574cd305e8c759b23a2ff1e7a11dc4ed2bd77497c60e02ab33af9d1d3a146053,REPAIRED_20260207_201042.csv,4348,cdhit_1773,4278
train,nonAMP_00004349,non-AMP,191,427116d73a4fded12b698bf83822e6c772cf4b7273de444f1680bda4ab3a6974,REPAIRED_20260207_201042.csv,4349,cdhit_500,4279
train,nonAMP_00004350,non-AMP,125,f8c780357cc6bed9c3225ee09fe3c141da7cab3e73f13d9b9669c020ec181ec6,REPAIRED_20260207_201042.csv,4350,cdhit_4021,4280
train,nonAMP_00004351,non-AMP,20,3cbb2bbe2759e3acca76f7cab905674d69b5ebae464f1f99ffd5bdb9883a7389,REPAIRED_20260207_201042.csv,4351,cdhit_7992,3354
train,nonAMP_00004352,non-AMP,171,a6e59d44010ceed42ebc28198a4ccf3b1c21189133044ac5626b1b23dbc2d4da,REPAIRED_20260207_201042.csv,4352,cdhit_1715,4281
train,nonAMP_00004353,non-AMP,29,b89cbca1a0be7cd9af44ccf631ffa92ab56d9493fbd3d2fee548dfec69365e2d,REPAIRED_20260207_201042.csv,4353,cdhit_7743,3984
train,nonAMP_00004354,non-AMP,176,ab0aa45d340b8f561a7e9abc1dd5294f00f83ae9d8098b99616e0a1fd0fd7516,REPAIRED_20260207_201042.csv,4354,cdhit_1436,4282
train,nonAMP_00004355,non-AMP,16,5be76dc1b6b2ccf28b46ad5a181e72f1373eda7ca34167c4b88a71343899df1c,REPAIRED_20260207_201042.csv,4355,cdhit_8224,4283
train,nonAMP_00004356,non-AMP,28,61f32d5cc285e4668f354c664b95c44468c60bc6295906a355acdcfa9fff5f16,REPAIRED_20260207_201042.csv,4356,cdhit_7769,4284
train,nonAMP_00004357,non-AMP,169,a2b6e895700c0d4b65e5cc61ea846118a02a54202b9e203451a0f1c3cea29f65,REPAIRED_20260207_201042.csv,4357,cdhit_1854,4285
train,nonAMP_00004358,non-AMP,53,640f1ef503f078c44090495cef886376923fd73a61d088c0e860255d46746175,REPAIRED_20260207_201042.csv,4358,cdhit_6918,4286
train,nonAMP_00004359,non-AMP,185,d5c1e93465e63e9508e81383882f2b95970fb1ce8d0aac93eac947b96d8a34c7,REPAIRED_20260207_201042.csv,4359,cdhit_882,4287
train,nonAMP_00004360,non-AMP,32,cfcdb232a400e0fc483e9f30c814b920b2725e3ff6f5025af016aca93114861f,REPAIRED_20260207_201042.csv,4360,cdhit_7592,4288
train,nonAMP_00004361,non-AMP,185,c5504a3cb37c991c7c6d110cdf6bc881e37dc43a3d76817de7011a9e7dc73941,REPAIRED_20260207_201042.csv,4361,cdhit_882,4289
train,nonAMP_00004362,non-AMP,184,3b8681e1aad7625f59a268c38d4045b01c29b7eed119a26a4344baacc2a7f4e6,REPAIRED_20260207_201042.csv,4362,cdhit_943,4290
train,nonAMP_00004363,non-AMP,193,37c0fd782258d136a0c65a1a9877adfdc32627f8d631f1b1bfd5ae34775253c9,REPAIRED_20260207_201042.csv,4363,cdhit_401,4291
train,nonAMP_00004364,non-AMP,32,c398c38ff038ef96f03b5565fc79f2d769a7c7d681ebec0af8d88ea0fa4953e9,REPAIRED_20260207_201042.csv,4364,cdhit_7435,4292
train,nonAMP_00004365,non-AMP,24,8ff8fa580520a7cc6be9a0e8c60aee49a398df8dbf3b2fc5ca0ae8dd800fa101,REPAIRED_20260207_201042.csv,4365,cdhit_7890,3354
train,nonAMP_00004366,non-AMP,50,1aa09435e6d7a46008a29d0f0f60a7ab9d9ceca9cdaba5559b4260cbd12e4d1e,REPAIRED_20260207_201042.csv,4366,cdhit_6992,4293
train,nonAMP_00004367,non-AMP,53,3b3a219195b6b99d0f7060c5e7c07b69d36927c8c364b8fb53c0bb1b3fa9cbab,REPAIRED_20260207_201042.csv,4367,cdhit_6919,4294
train,nonAMP_00004368,non-AMP,196,5d8973d7f0e9993fdd59792ef516439f1859479ced5b8f0ae2fc1869508b4ec8,REPAIRED_20260207_201042.csv,4368,cdhit_242,4295
train,nonAMP_00004369,non-AMP,160,6af75663610d0bde506a04bff97fd4051563425de2571eb39ded7722c363ba8d,REPAIRED_20260207_201042.csv,4369,cdhit_2430,4296
train,nonAMP_00004370,non-AMP,160,693bfd1a232eaa71a4c7721ed724a30d6721f26743d7f4cde95529a51d3564bb,REPAIRED_20260207_201042.csv,4370,cdhit_2430,4297
train,nonAMP_00004371,non-AMP,97,5a478debdad9bc8090e3159d21dd7f6902537dff8945162add8166f5f0ab6831,REPAIRED_20260207_201042.csv,4371,cdhit_5093,4298
train,nonAMP_00004372,non-AMP,166,6077300c6e4bb6e009e8dd433d70698235db1bd87db92b0f0cc3021e4b6fbcf7,REPAIRED_20260207_201042.csv,4372,cdhit_2096,4299
train,nonAMP_00004373,non-AMP,181,f2aafa351b350e63ae74303ae77d7f70f211f44fb28ce067d79097fd1194bddf,REPAIRED_20260207_201042.csv,4373,cdhit_1131,4300
train,nonAMP_00004374,non-AMP,191,4c9ec1cc68bff5878da07c637840805c52c102677ae44f08de6c628b27abfc3c,REPAIRED_20260207_201042.csv,4374,cdhit_500,4301
train,nonAMP_00004375,non-AMP,170,7092f4d99d509e415d36ef4ae12a2612439cd36127a21711502e60afa2c382e1,REPAIRED_20260207_201042.csv,4375,cdhit_1773,4302
train,nonAMP_00004376,non-AMP,191,c45627f876d8e6c9c2cb92b4afac6e9e923d09ae288856fd08066f673ccd832f,REPAIRED_20260207_201042.csv,4376,cdhit_500,4303
train,nonAMP_00004377,non-AMP,119,213f87f23e9587d2e0e80a31830710259d3c04fc2a3214907906b72cc7846faf,REPAIRED_20260207_201042.csv,4377,cdhit_3392,4304
train,nonAMP_00004378,non-AMP,170,61c8a99ac9c24130c662b88310b1bd9b56be6854f87752a6d9fb35c7133ed796,REPAIRED_20260207_201042.csv,4378,cdhit_1773,4305
train,nonAMP_00004379,non-AMP,191,f8484ece2277327723e310c6cedf211c4475ad9f0346bb2711c5a8abd85d47fa,REPAIRED_20260207_201042.csv,4379,cdhit_500,4306
train,nonAMP_00004380,non-AMP,140,005423ec9c556ac1e6d72eccaf2666b5235e62ab12db871adb46043fa256fbc2,REPAIRED_20260207_201042.csv,4380,cdhit_3391,4307
train,nonAMP_00004381,non-AMP,191,d47c8c428c2d63ef5ce8deff953d72288daa4fd24fd48626d2c5b9b0ad36c4c4,REPAIRED_20260207_201042.csv,4381,cdhit_500,4308
train,nonAMP_00004382,non-AMP,191,7db189a2de1b7a857d0a72ddb755d6ed1f0d7f9ea97cb3a6dd252d42ba40086c,REPAIRED_20260207_201042.csv,4382,cdhit_500,4309
train,nonAMP_00004383,non-AMP,140,af5203405d6715b2c20f7d3b55453911395e9d7d2a2d576ab3f4b4d2ab153884,REPAIRED_20260207_201042.csv,4383,cdhit_3391,4310
train,nonAMP_00004384,non-AMP,170,42014965e7b4f6c75d1a673475e4fc13ebca633effa13678712066c12c5ae319,REPAIRED_20260207_201042.csv,4384,cdhit_1773,4311
train,nonAMP_00004385,non-AMP,191,ce75018d53d47436071915f025f1c3c93161fb81ed197be95926cd7a786fe735,REPAIRED_20260207_201042.csv,4385,cdhit_500,4312
train,nonAMP_00004386,non-AMP,125,50cb03ab3dc12972af5844b16f8a2985b9bec284d22613b0b8ec16569806277f,REPAIRED_20260207_201042.csv,4386,cdhit_4022,4313
train,nonAMP_00004387,non-AMP,191,54a0fa8a1b55835e63db99e5395850ea89e8e7596efcff63bbf708fc3958538b,REPAIRED_20260207_201042.csv,4387,cdhit_500,4314
train,nonAMP_00004388,non-AMP,140,52273909ece2971fe2ea6c0e36887ced79737a74fe989b0ee623492085e24c12,REPAIRED_20260207_201042.csv,4388,cdhit_3391,4315
train,nonAMP_00004389,non-AMP,191,39efc430d7f1bc70a4189867cef573639b82d4954ff4574ee3f3af25052e8365,REPAIRED_20260207_201042.csv,4389,cdhit_500,4316
train,nonAMP_00004390,non-AMP,75,4a6130f8e3358fadd1c0fc9f0698da52619fd5ed4c926f2158ec6eac768382b1,REPAIRED_20260207_201042.csv,4390,cdhit_6093,4317
train,nonAMP_00004391,non-AMP,136,fb332d97e558192b5eea8a46833dc303a68c1134bf77ed28a0e7c25329a4be92,REPAIRED_20260207_201042.csv,4391,cdhit_3560,4318
train,nonAMP_00004392,non-AMP,191,1d6e729fe970316fa2b3f08e4a2df905494d46ef64f0aa44ebd9350c93a0fb07,REPAIRED_20260207_201042.csv,4392,cdhit_500,4319
train,nonAMP_00004393,non-AMP,170,0f77d24f25712be19440362af8549df46b269cf9e9c6d2af126c9d68c5532acb,REPAIRED_20260207_201042.csv,4393,cdhit_1773,4320
train,nonAMP_00004394,non-AMP,191,2383f12d29f1f92b1ca773457538b32d01bf507ebd19e1d35a3172cb1e932b3a,REPAIRED_20260207_201042.csv,4394,cdhit_500,4321
train,nonAMP_00004395,non-AMP,191,66e64d7310be5101b9e185339de85ef0f62ca870b3064f2839049fd28030a208,REPAIRED_20260207_201042.csv,4395,cdhit_500,4322
train,nonAMP_00004396,non-AMP,140,ad921954d713a5e486778bd9ac0a16a538e1c3796ab54677ce950a78bc262569,REPAIRED_20260207_201042.csv,4396,cdhit_3392,4323
train,nonAMP_00004397,non-AMP,170,cd26f4e8584c9479a1b1cacb4811b19ab93fdca350e9eb8404276ab04edac89a,REPAIRED_20260207_201042.csv,4397,cdhit_1773,4324
train,nonAMP_00004398,non-AMP,191,0c1bc0acbd8c52c8c28a37a639454a5b895142764f8d6540a1ba5418d12436be,REPAIRED_20260207_201042.csv,4398,cdhit_500,4325
train,nonAMP_00004399,non-AMP,140,0405cc7b8d478b244c0b743d59617a44aba6cb17aab40f685080a8ceadf51de1,REPAIRED_20260207_201042.csv,4399,cdhit_3393,4326
train,nonAMP_00004400,non-AMP,170,4ed934d38c3fd55e41e7716318030260e96e69b4a0b40df92b350063d8c9695a,REPAIRED_20260207_201042.csv,4400,cdhit_1773,4327
train,nonAMP_00004401,non-AMP,191,5854b4a0e825098f1bdac0e93cfef424b07e607be6d0a3eb98dc2a368d9681d3,REPAIRED_20260207_201042.csv,4401,cdhit_500,4328
train,nonAMP_00004402,non-AMP,121,a69d87ace9331d336525535058b5c96ecbf66bc0f25608f20b08d3baea841080,REPAIRED_20260207_201042.csv,4402,cdhit_4175,4329
train,nonAMP_00004403,non-AMP,170,1675c6405bd97ab6030251415f84cd2b050cb2ab0350861655e8138ef8408494,REPAIRED_20260207_201042.csv,4403,cdhit_1773,4330
train,nonAMP_00004404,non-AMP,191,8bde1978350762290914a42bde32cc76a68ec02585e3f0808b1a5209ba05b373,REPAIRED_20260207_201042.csv,4404,cdhit_500,4331
train,nonAMP_00004405,non-AMP,140,597b2b97ec99e8d7043289cdc58dbf267bda6f66bf90ad41a9c9a9e555c33581,REPAIRED_20260207_201042.csv,4405,cdhit_3392,4332
train,nonAMP_00004406,non-AMP,170,bd27ab85236f355b8958b1f261673e5ce4210556954d7851310b4e49b5004600,REPAIRED_20260207_201042.csv,4406,cdhit_1773,4333
train,nonAMP_00004407,non-AMP,89,d5a960fc246836f837d9048fe4ed52bc499119c833b616899d3c67f77c15fc7f,REPAIRED_20260207_201042.csv,4407,cdhit_5506,4334
train,nonAMP_00004408,non-AMP,191,9dcfcf3721f4dc9c3b40559f87ffe15704d062e4c50aea9bf0884f91ad1029bb,REPAIRED_20260207_201042.csv,4408,cdhit_500,4335
train,nonAMP_00004409,non-AMP,128,e980b8f9c7935a9ba9c1aecd12fc8a4018902a321b8d83cf9ac591bbda27bd55,REPAIRED_20260207_201042.csv,4409,cdhit_3259,4336
train,nonAMP_00004410,non-AMP,191,9b48a1450842e481244040a2ede40da13d0ff5bdaeb3d9bfc3418abe2db6b8e6,REPAIRED_20260207_201042.csv,4410,cdhit_500,4337
train,nonAMP_00004411,non-AMP,191,86ecd4755157e4caac54fdeb0598edeeccc1036cfa3ba0c530bba2f83b8dc845,REPAIRED_20260207_201042.csv,4411,cdhit_500,4338
train,nonAMP_00004412,non-AMP,109,48a550fb59adc7dd6e62397aa2c046ebc97a9c1d3e08c58f9759181d2951ea37,REPAIRED_20260207_201042.csv,4412,cdhit_4175,4339
train,nonAMP_00004413,non-AMP,104,7ce141cff788060713648d77cdff9458f7e4bddaa9734d05b1e05a243b46e5af,REPAIRED_20260207_201042.csv,4413,cdhit_4796,4340
train,nonAMP_00004414,non-AMP,191,93e44b226be7f78741fe5a4c1179de465978ed7ac11c95b33a33db282d09508c,REPAIRED_20260207_201042.csv,4414,cdhit_500,4341
train,nonAMP_00004415,non-AMP,170,35c4683e395efa6dff563ee8077c960381e98d341ebf58e132b9f5f5816a1a09,REPAIRED_20260207_201042.csv,4415,cdhit_1773,4342
train,nonAMP_00004416,non-AMP,191,03a41e4aae36240403cb5f0f8058198cc576c519a1e3533f22eb918afcbc72c7,REPAIRED_20260207_201042.csv,4416,cdhit_500,4343
train,nonAMP_00004417,non-AMP,125,b1d2dec1d076e27224cbe42172894f537ed8bab02d56cd23ce9f82126b34f64b,REPAIRED_20260207_201042.csv,4417,cdhit_4022,4344
train,nonAMP_00004418,non-AMP,170,6f8d9cde46fe40723922f34420093afaf3fa48ff0a0fe018801ffa87f9362c1d,REPAIRED_20260207_201042.csv,4418,cdhit_1773,4345
train,nonAMP_00004419,non-AMP,191,50ddacfd99825aa6aced11263a1c199a41367883d68d7ac1aad3d7cd4bd6bfec,REPAIRED_20260207_201042.csv,4419,cdhit_500,4346
train,nonAMP_00004420,non-AMP,125,9b744af3d1242a1ad8b905a5b8d7b620e59419becc6e58bbe9b1d4e323f8dcfc,REPAIRED_20260207_201042.csv,4420,cdhit_4020,4347
train,nonAMP_00004421,non-AMP,104,858026200a505ea34acfa908858039696d2baf67c6559d867dc7262185b4df74,REPAIRED_20260207_201042.csv,4421,cdhit_4797,4348
train,nonAMP_00004422,non-AMP,170,5775b5037d4ca61fdd9df2408e5ea8be81924955b9f778bb9e7e57fe28f32b6a,REPAIRED_20260207_201042.csv,4422,cdhit_1773,4349
train,nonAMP_00004423,non-AMP,191,63260822ea6bba39896382e9ce06ed6577c5c6e350ab4c787685700db36c6474,REPAIRED_20260207_201042.csv,4423,cdhit_500,4350
train,nonAMP_00004424,non-AMP,139,c6fd31b2bc294566422121139767534d47fa31e8ed502fff80895dc058a59ebd,REPAIRED_20260207_201042.csv,4424,cdhit_3430,4351
train,nonAMP_00004425,non-AMP,191,f5aaf4581fe99c4c39d00a7d21cc3d5ba808538fdc8d289304c53175e1b46dc1,REPAIRED_20260207_201042.csv,4425,cdhit_500,4352
train,nonAMP_00004426,non-AMP,170,f84163e839e5ba844b0bccf4ba26d5f7cc92bb14d2f10a6d92ae73fd4e2717f6,REPAIRED_20260207_201042.csv,4426,cdhit_1773,4353
train,nonAMP_00004427,non-AMP,191,291fc240215a0b233e4d20fa6faed45abc825b64f1a36559e1ac09349b69d219,REPAIRED_20260207_201042.csv,4427,cdhit_500,4354
train,nonAMP_00004428,non-AMP,170,e500a99cfd068fe88cdea3d4acf5b6c088ef4bd587fa070023dca9740d2b5589,REPAIRED_20260207_201042.csv,4428,cdhit_1778,4355
train,nonAMP_00004429,non-AMP,177,388cc503ca5a1805d8be4f89c51773cee8e92e7c258e04218bab3a8d74b5d20e,REPAIRED_20260207_201042.csv,4429,cdhit_1374,4356
train,nonAMP_00004430,non-AMP,179,de9cdd803291bfbba12848cc9c3d500f62baa4036e03e8ebdb4c3873c523da12,REPAIRED_20260207_201042.csv,4430,cdhit_1247,4357
train,nonAMP_00004431,non-AMP,16,79dc2c4080069e493abfe84f8c758bb6ca5539005c1db2fcb4f306e561a5b796,REPAIRED_20260207_201042.csv,4431,cdhit_8233,4358
train,nonAMP_00004432,non-AMP,21,1e860e68856688b4fa5f3ff0af2a712ac3df61bdc6941d3f7c15440d5b7465ea,REPAIRED_20260207_201042.csv,4432,cdhit_7805,4359
train,nonAMP_00004433,non-AMP,14,30ec75db173d7c42848e620f27c39ca274b372c01eb251a289312b64538e962b,REPAIRED_20260207_201042.csv,4433,cdhit_8289,4360
train,nonAMP_00004434,non-AMP,28,3f58f154c310f04c2ac31187d6a3d8b419e9e0cfa907fb7b4d4d41b843c0f622,REPAIRED_20260207_201042.csv,4434,cdhit_7774,4361
train,nonAMP_00004435,non-AMP,22,e5f8fa5f0d56b6c5d2312b057370b83d75cc20e28967aa9dd273cfcaa0ad0952,REPAIRED_20260207_201042.csv,4435,cdhit_7959,4362
train,nonAMP_00004436,non-AMP,32,a95688998a5ddab4aeb467b3d7d479861d1298243fd184dba320543382653317,REPAIRED_20260207_201042.csv,4436,cdhit_7605,4363
train,nonAMP_00004437,non-AMP,16,cf28ad517ea4b7af637cd9a4f62e761668065e62d8f0fda8d7d005f042e6665f,REPAIRED_20260207_201042.csv,4437,cdhit_8234,4364
train,nonAMP_00004438,non-AMP,23,26dfab20d66022e2a72911e7c703897dfb705f5eccf20f18733f5059416f2750,REPAIRED_20260207_201042.csv,4438,cdhit_7932,4365
train,nonAMP_00004439,non-AMP,32,e751c09da5bf46dd0b339533a58447aa89947a6696da0965adf813bfeda0279b,REPAIRED_20260207_201042.csv,4439,cdhit_7603,4366
train,nonAMP_00004440,non-AMP,34,eca53ab23be02112dff7b9d680f6ebd9f18385ed9b065d1d3036aea1726492a4,REPAIRED_20260207_201042.csv,4440,cdhit_7539,3360
train,nonAMP_00004441,non-AMP,171,27f277bae33576ce81b4e0661f88aefcd8c4e1da823d36690d4c753a062a247d,REPAIRED_20260207_201042.csv,4441,cdhit_1714,4367
train,nonAMP_00004442,non-AMP,34,d10c997abb1f5955096a935b420d6f14dbf723a573bee45bc4fa9da6a832869f,REPAIRED_20260207_201042.csv,4442,cdhit_7539,4368
train,nonAMP_00004443,non-AMP,70,50dab1544fb6df98000f1cbf4ffa1aa82935f352f3d505625f60ec6499a93e08,REPAIRED_20260207_201042.csv,4443,cdhit_6266,4369
train,nonAMP_00004444,non-AMP,49,24fbb37b6d76e51fe1eabafbab051f5470255e467f5b5fb84a433705e4657097,REPAIRED_20260207_201042.csv,4444,cdhit_6924,4370
train,nonAMP_00004445,non-AMP,29,6edc5066123114e70e2e0e9bd38e243a9499195fa65cacad4373a71819cd885c,REPAIRED_20260207_201042.csv,4445,cdhit_7747,4371
train,nonAMP_00004446,non-AMP,57,a5dedabffd74f544f4680ae8852ea2c22812c1a7978f51db26e41399c850dba0,REPAIRED_20260207_201042.csv,4446,cdhit_6778,4372
train,nonAMP_00004447,non-AMP,57,d6cc513c4a841c6039414a1e4d26e249a9f0c1afc89da857b878ae0867ca0736,REPAIRED_20260207_201042.csv,4447,cdhit_6779,4373
train,nonAMP_00004448,non-AMP,183,a1300ae3e450200dfb4728a820619d21b9fb2696c53dd18a4a128b3aca6e53d9,REPAIRED_20260207_201042.csv,4448,cdhit_1015,4374
train,nonAMP_00004449,non-AMP,162,98bf978934c9b814c71367af41cd138423aa004ee3fd8984041534fbea4aa367,REPAIRED_20260207_201042.csv,4449,cdhit_2309,4375
train,nonAMP_00004450,non-AMP,184,f5128905d3066236a503eab6fa147d6cd4f0587e677caf637d6bc60b52cd03ea,REPAIRED_20260207_201042.csv,4450,cdhit_941,4376
train,nonAMP_00004451,non-AMP,45,096b535862cd7b4e0161bad6f279e4dbf95d433044fc36ef2c05c4befdb6c246,REPAIRED_20260207_201042.csv,4451,cdhit_7166,4377
train,nonAMP_00004452,non-AMP,118,1f9ab154a2bded211961fd18059b0deb2736e0270a1728752ce74cdcd7f7fb5f,REPAIRED_20260207_201042.csv,4452,cdhit_4306,4378
train,nonAMP_00004453,non-AMP,41,a67fc6d95f5d9d847abf6385fee0022d38df31dda920bf819354813a3133752d,REPAIRED_20260207_201042.csv,4453,cdhit_7340,4379
train,nonAMP_00004454,non-AMP,26,50980ac849d5c32fed7837e2323c23f5079a23ac1068fd858b516453b577fc6b,REPAIRED_20260207_201042.csv,4454,cdhit_7118,4379
train,nonAMP_00004455,non-AMP,60,181c9df1dff110fa8795114b34b732e20939f94cddc169ff022030e2b6fc20b0,REPAIRED_20260207_201042.csv,4455,cdhit_6672,4380
